"","PlayerID","SeasonID","MatchID","Date","HomeAway","WinLoss","PlayerStyle","PlayerLR","OppStyle","OppLR","PlayerSets","OppSets","GameID","PlayerGames","OppGames","Server","PointID","PlayerPoints","OppPoints","ServeResult","ServeLocation","ReturnLocation","Result","PointWinner","FinalShotType","FinalForeBack","FinalCrossLine","PenumltimateShotType","PenumltimateForeBack","PenumltimateCrossLine","NetPlay","PointLength","ErrorPosition","Comments"
"11","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",1,1,"P","-",0,0,"F","B","C","U","P","T","F","C","-","-","-","-","S","",""
"12","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",1,1,"P","-",1,0,"S","W","L","U","O","T","B","C","-","-","-","-","S","",""
"13","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",1,1,"P","-",1,1,"F","B","C","U","P","T","B","C","-","-","-","-","S","",""
"14","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",1,1,"P","-",2,1,"S","B","C","U","O","T","F","L","-","-","-","-","S","",""
"15","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",1,1,"P","-",2,2,"F","B","C","U","P","T","F","C","-","-","-","-","S","N",""
"16","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",1,1,"P","-",3,2,"F","B","L","F","P","T","F","L","-","-","-","-","S","W",""
"17","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",2,1,"O","-",0,0,"F","C","C","U","O","T","B","C","-","-","-","-","M","L",""
"18","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",2,1,"O","-",0,1,"F","B","C","U","O","T","B","C","-","-","-","-","S","L",""
"19","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",2,1,"O","-",0,2,"F","B","C","U","P","T","B","C","-","-","-","-","S","L",""
"20","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",2,1,"O","-",1,2,"F","B","C","F","P","T","F","L","-","-","-","-","S","L",""
"21","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",2,1,"O","-",2,2,"S","B","C","U","P","T","B","C","-","-","-","-","S","W",""
"22","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",2,1,"O","-",3,2,"F","B","C","U","P","T","B","C","-","-","-","-","M","L",""
"23","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",3,1,"P","-",0,0,"F","B","C","U","O","V","F","C","-","-","-","-","M","L",""
"24","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",3,1,"P","-",0,1,"S","W","","A","P","","","","-","-","-","-","S","",""
"25","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",3,1,"P","-",1,1,"F","B","C","F","P","T","B","C","-","-","-","-","S","",""
"26","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",3,1,"P","-",2,1,"F","C","C","W","P","T","F","C","-","-","-","-","S","",""
"27","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",3,1,"P","-",3,1,"F","B","L","F","P","T","F","L","-","-","-","-","S","L",""
"28","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,1,"O","-",0,0,"F","B","C","F","P","T","B","C","-","-","-","-","S","W",""
"29","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,1,"O","-",1,0,"F","W","C","U","P","T","B","C","-","-","-","-","M","N",""
"30","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,1,"O","-",2,0,"F","C","C","U","O","T","B","C","-","-","-","-","S","N",""
"31","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,1,"O","-",2,1,"F","B","L","U","O","T","F","C","-","-","-","-","M","N",""
"32","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,1,"O","-",2,2,"F","W","L","F","O","T","F","L","-","-","-","-","S","W",""
"33","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,1,"O","-",2,3,"S","B","C","F","O","T","B","C","-","-","-","-","S","N",""
"34","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,2,"P","-",0,0,"F","C","C","W","P","T","B","C","-","-","-","-","S","",""
"35","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,2,"P","-",2,0,"F","B","","A","P","","","","-","-","-","-","","",""
"36","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",4,2,"P","-",3,0,"F","W","L","F","P","T","B","L","-","-","-","-","S","L",""
"37","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",5,2,"O","-",0,0,"S","W","C","U","O","T","B","C","-","-","-","-","M","L",""
"38","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",5,2,"O","-",0,1,"S","B","C","U","P","T","B","C","-","-","-","-","S","L",""
"39","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",5,2,"O","-",1,1,"F","B","L","U","O","T","B","L","-","-","-","-","S","W",""
"40","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",5,2,"O","-",1,2,"F","C","C","W","P","S","B","C","-","-","-","-","M","",""
"41","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",5,2,"O","-",2,2,"S","C","C","U","P","T","F","C","-","-","-","-","M","W",""
"42","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",0,0,"-",5,2,"O","-",3,2,"F","W","C","W","P","T","B","C","-","-","-","-","S","",""
"43","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",0,0,"S","B","C","W","P","T","B","C","-","-","-","-","S","",""
"44","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",2,0,"F","B","L","U","P","T","B","L","-","-","-","-","S","L",""
"45","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",3,0,"F","W","","A","P","","","","-","-","-","-","","",""
"46","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",0,0,"F","W","C","F","P","T","B","C","-","-","-","-","S","L",""
"47","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",1,0,"F","B","C","U","O","T","F","C","-","-","-","-","S","L",""
"48","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",1,1,"F","B","L","W","O","T","F","C","-","-","-","-","S","",""
"49","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",1,2,"F","B","C","U","O","T","B","C","-","-","-","-","S","W",""
"50","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",1,3,"F","W","C","U","O","T","F","L","-","-","-","-","S","N",""
"51","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,1,"P","-",0,0,"S","W","C","F","P","T","B","C","-","-","-","-","S","L",""
"52","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,1,"P","-",1,0,"F","W","L","F","P","T","B","L","-","-","-","-","S","N",""
"53","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,1,"P","-",2,0,"F","C","L","F","P","T","F","L","-","-","-","-","S","",""
"54","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,1,"P","-",3,0,"S","W","C","U","P","T","F","C","-","-","-","-","M","N",""
"55","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",0,1,"F","W","C","F","O","T","B","C","-","-","-","-","S","L",""
"56","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",1,2,"S","","","","","","","","-","-","-","-","","",""
"57","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",1,2,"S","W","C","F","P","T","B","C","-","-","-","-","S","L",""
"58","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",2,2,"S","B","C","F","O","T","F","L","-","-","-","-","S","W",""
"59","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",3,3,"F","B","C","U","O","T","F","C","-","-","-","-","S","L",""
"60","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,0,"D","","","D","O","","","","-","-","-","-","","",""
"61","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,1,"D","","","D","O","","","","-","-","-","-","","",""
"62","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,2,"F","W","C","W","P","T","F","L","-","-","-","-","S","",""
"63","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",1,2,"F","W","L","F","P","T","B","L","-","-","-","-","S","",""
"64","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",2,2,"F","B","C","F","P","T","B","C","-","-","-","-","M","N",""
"65","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",3,2,"F","W","","A","P","","","","-","-","-","-","","",""
"66","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",0,0,"F","W","C","U","P","V","B","C","-","-","-","-","M","N",""
"67","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",1,0,"F","W","C","W","P","T","B","C","-","-","-","-","M","",""
"68","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",2,0,"F","B","L","F","O","T","B","L","-","-","-","-","S","",""
"69","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",2,1,"F","B","C","F","O","O","F","C","-","-","-","-","M","N",""
"70","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",2,2,"F","B","L","W","O","T","B","C","-","-","-","-","M","",""
"71","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",2,3,"F","B","C","W","P","T","B","C","-","-","-","-","S","",""
"72","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,2,"O","-",3,3,"F","B","C","F","P","T","F","C","-","-","-","-","S","L",""
"73","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,2,"P","-",0,0,"D","","","D","O","","","","-","-","-","-","","",""
"74","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,2,"P","-",0,1,"F","W","C","U","O","V","F","L","-","-","-","-","M","N",""
"75","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,2,"P","-",0,2,"S","B","C","F","P","T","B","C","-","-","-","-","S","L",""
"76","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,2,"P","-",1,2,"F","W","L","U","P","T","B","L","-","-","-","-","S","W",""
"77","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,2,"P","-",2,3,"D","","","D","O","","","","-","-","-","-","","",""
"78","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,3,"O","-",1,0,"F","B","C","F","P","T","F","C","-","-","-","-","S","N",""
"79","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,3,"O","-",2,0,"S","W","L","U","O","T","F","L","-","-","-","-","S","W",""
"80","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,3,"O","-",2,1,"S","B","C","U","O","T","B","L","-","-","-","-","L","W",""
"81","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,3,"O","-",2,2,"F","C","C","F","O","T","B","C","-","-","-","-","S","N",""
"82","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,3,"O","-",2,3,"F","W","C","U","P","L","B","L","-","-","-","-","S","L",""
"83","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,3,"O","-",3,3,"F","C","C","U","P","T","F","L","-","-","-","-","M","L",""
"84","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,3,"P","-",0,0,"F","W","C","F","P","T","F","C","-","-","-","-","S","W",""
"85","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,3,"P","-",1,0,"S","W","C","U","O","T","F","C","-","-","-","-","S","L",""
"86","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,3,"P","-",1,1,"S","B","C","U","P","T","B","C","-","-","-","-","M","W",""
"87","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,3,"P","-",2,1,"S","B","C","W","P","T","B","C","-","-","-","-","S","",""
"88","Kate Cusick","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,3,"P","-",3,2,"F","B","C","F","P","T","B","C","-","-","-","-","S","",""
